DATE_TIME,PLANT_ID,SOURCE_KEY_x,DC_POWER,AC_POWER,DAILY_YIELD,TOTAL_YIELD,SOURCE_KEY_y,AMBIENT_TEMPERATURE,MODULE_TEMPERATURE,IRRADIATION,year,month,hour,ac_dc_ratio,temperature_difference,yield_per_dc_power,rolling_ac_power,solar_performance_score
2020-05-15 00:15:00,4135001,z9Y9gH1T5YWrNuG,0.0,0.0,0.0,7007866.0,HmiyD2TTLFNqkNe,25.08458866666667,22.761667866666663,0.0,2020,5,0,0.0,-2.3229208000000057,0.0,0.0,0.0
2020-05-15 00:15:00,4135001,wCURE6d3bPkepu2,0.0,0.0,0.0,6782598.0,HmiyD2TTLFNqkNe,25.08458866666667,22.761667866666663,0.0,2020,5,0,0.0,-2.3229208000000057,0.0,0.0,0.0
2020-05-15 00:15:00,4135001,uHbuxQJl8lW7ozc,0.0,0.0,0.0,7038681.0,HmiyD2TTLFNqkNe,25.08458866666667,22.761667866666663,0.0,2020,5,0,0.0,-2.3229208000000057,0.0,0.0,0.0
2020-05-15 00:15:00,4135001,rGa61gmuvPhdLxV,0.0,0.0,0.0,7111493.0,HmiyD2TTLFNqkNe,25.08458866666667,22.761667866666663,0.0,2020,5,0,0.0,-2.3229208000000057,0.0,0.0,0.0
2020-05-15 00:15:00,4135001,pkci93gMrogZuBj,0.0,0.0,0.0,7169102.0,HmiyD2TTLFNqkNe,25.08458866666667,22.761667866666663,0.0,2020,5,0,0.0,-2.3229208000000057,0.0,0.0,0.0
2020-05-15 00:15:00,4135001,ih0vzX44oOqAx2f,0.0,0.0,0.0,6185184.0,HmiyD2TTLFNqkNe,25.08458866666667,22.761667866666663,0.0,2020,5,0,0.0,-2.3229208000000057,0.0,0.0,0.0
2020-05-15 00:15:00,4135001,bvBOhCH3iADSZry,0.0,0.0,0.0,6316803.0,HmiyD2TTLFNqkNe,25.08458866666667,22.761667866666663,0.0,2020,5,0,0.0,-2.3229208000000057,0.0,0.0,0.0
2020-05-15 00:15:00,4135001,sjndEbLyjtCKgGv,0.0,0.0,0.0,7016832.0,HmiyD2TTLFNqkNe,25.08458866666667,22.761667866666663,0.0,2020,5,0,0.0,-2.3229208000000057,0.0,0.0,0.0
2020-05-15 00:15:00,4135001,ZoEaEvLYb1n2sOq,0.0,0.0,0.0,7098099.0,HmiyD2TTLFNqkNe,25.08458866666667,22.761667866666663,0.0,2020,5,0,0.0,-2.3229208000000057,0.0,0.0,0.0
2020-05-15 00:15:00,4135001,1IF53ai7Xc0U56Y,0.0,0.0,0.0,6183645.0,HmiyD2TTLFNqkNe,25.08458866666667,22.761667866666663,0.0,2020,5,0,0.0,-2.3229208000000057,0.0,0.0,0.0
2020-05-15 00:15:00,4135001,3PZuoBAID5Wc2HD,0.0,0.0,0.0,6987759.0,HmiyD2TTLFNqkNe,25.08458866666667,22.761667866666663,0.0,2020,5,0,0.0,-2.3229208000000057,0.0,0.0,0.0
2020-05-15 00:15:00,4135001,7JYdWkrLSPkdwr4,0.0,0.0,0.0,7602960.0,HmiyD2TTLFNqkNe,25.08458866666667,22.761667866666663,0.0,2020,5,0,0.0,-2.3229208000000057,0.0,0.0,0.0
2020-05-15 00:15:00,4135001,McdE0feGgRqW7Ca,0.0,0.0,0.0,7158964.0,HmiyD2TTLFNqkNe,25.08458866666667,22.761667866666663,0.0,2020,5,0,0.0,-2.3229208000000057,0.0,0.0,0.0
2020-05-15 00:15:00,4135001,1BY6WEcLGh8j5v7,0.0,0.0,0.0,6259559.0,HmiyD2TTLFNqkNe,25.08458866666667,22.761667866666663,0.0,2020,5,0,0.0,-2.3229208000000057,0.0,0.0,0.0
2020-05-15 00:15:00,4135001,VHMLBKoKgIrUVDU,0.0,0.0,0.0,7206408.0,HmiyD2TTLFNqkNe,25.08458866666667,22.761667866666663,0.0,2020,5,0,0.0,-2.3229208000000057,0.0,0.0,0.0
2020-05-15 00:15:00,4135001,WRmjgnKYAwPKWDb,0.0,0.0,0.0,7028673.0,HmiyD2TTLFNqkNe,25.08458866666667,22.761667866666663,0.0,2020,5,0,0.0,-2.3229208000000057,0.0,0.0,0.0
2020-05-15 00:15:00,4135001,ZnxXDlPa8U1GXgE,0.0,0.0,0.0,6522172.0,HmiyD2TTLFNqkNe,25.08458866666667,22.761667866666663,0.0,2020,5,0,0.0,-2.3229208000000057,0.0,0.0,0.0
2020-05-15 00:15:00,4135001,adLQvlD726eNBSB,0.0,0.0,0.0,6271355.0,HmiyD2TTLFNqkNe,25.08458866666667,22.761667866666663,0.0,2020,5,0,0.0,-2.3229208000000057,0.0,0.0,0.0
2020-05-15 00:30:00,4135001,iCRJl6heRkivqQ3,0.0,0.0,0.0,7177992.0,HmiyD2TTLFNqkNe,24.935752600000004,22.59230553333333,0.0,2020,5,0,0.0,-2.3434470666666734,0.0,0.0,0.0
2020-05-15 00:30:00,4135001,zBIq5rxdHJRwDNY,0.0,0.0,0.0,6339380.0,HmiyD2TTLFNqkNe,24.935752600000004,22.59230553333333,0.0,2020,5,0,0.0,-2.3434470666666734,0.0,0.0,0.0
2020-05-15 00:30:00,4135001,z9Y9gH1T5YWrNuG,0.0,0.0,0.0,7007866.0,HmiyD2TTLFNqkNe,24.935752600000004,22.59230553333333,0.0,2020,5,0,0.0,-2.3434470666666734,0.0,0.0,0.0
2020-05-15 00:30:00,4135001,wCURE6d3bPkepu2,0.0,0.0,0.0,6782598.0,HmiyD2TTLFNqkNe,24.935752600000004,22.59230553333333,0.0,2020,5,0,0.0,-2.3434470666666734,0.0,0.0,0.0
2020-05-15 00:30:00,4135001,uHbuxQJl8lW7ozc,0.0,0.0,0.0,7038681.0,HmiyD2TTLFNqkNe,24.935752600000004,22.59230553333333,0.0,2020,5,0,0.0,-2.3434470666666734,0.0,0.0,0.0
2020-05-15 00:30:00,4135001,sjndEbLyjtCKgGv,0.0,0.0,0.0,7016832.0,HmiyD2TTLFNqkNe,24.935752600000004,22.59230553333333,0.0,2020,5,0,0.0,-2.3434470666666734,0.0,0.0,0.0
2020-05-15 00:30:00,4135001,rGa61gmuvPhdLxV,0.0,0.0,0.0,7111493.0,HmiyD2TTLFNqkNe,24.935752600000004,22.59230553333333,0.0,2020,5,0,0.0,-2.3434470666666734,0.0,0.0,0.0
2020-05-15 00:30:00,4135001,pkci93gMrogZuBj,0.0,0.0,0.0,7169102.0,HmiyD2TTLFNqkNe,24.935752600000004,22.59230553333333,0.0,2020,5,0,0.0,-2.3434470666666734,0.0,0.0,0.0
2020-05-15 00:30:00,4135001,ih0vzX44oOqAx2f,0.0,0.0,0.0,6185184.0,HmiyD2TTLFNqkNe,24.935752600000004,22.59230553333333,0.0,2020,5,0,0.0,-2.3434470666666734,0.0,0.0,0.0
2020-05-15 00:30:00,4135001,zVJPv84UY57bAof,0.0,0.0,0.0,7116151.0,HmiyD2TTLFNqkNe,24.935752600000004,22.59230553333333,0.0,2020,5,0,0.0,-2.3434470666666734,0.0,0.0,0.0
2020-05-15 00:30:00,4135001,bvBOhCH3iADSZry,0.0,0.0,0.0,6316803.0,HmiyD2TTLFNqkNe,24.935752600000004,22.59230553333333,0.0,2020,5,0,0.0,-2.3434470666666734,0.0,0.0,0.0
2020-05-15 00:30:00,4135001,ZoEaEvLYb1n2sOq,0.0,0.0,0.0,7098099.0,HmiyD2TTLFNqkNe,24.935752600000004,22.59230553333333,0.0,2020,5,0,0.0,-2.3434470666666734,0.0,0.0,0.0
2020-05-15 00:30:00,4135001,ZnxXDlPa8U1GXgE,0.0,0.0,0.0,6522172.0,HmiyD2TTLFNqkNe,24.935752600000004,22.59230553333333,0.0,2020,5,0,0.0,-2.3434470666666734,0.0,0.0,0.0
2020-05-15 00:30:00,4135001,WRmjgnKYAwPKWDb,0.0,0.0,0.0,7028673.0,HmiyD2TTLFNqkNe,24.935752600000004,22.59230553333333,0.0,2020,5,0,0.0,-2.3434470666666734,0.0,0.0,0.0
2020-05-15 00:30:00,4135001,VHMLBKoKgIrUVDU,0.0,0.0,0.0,7206408.0,HmiyD2TTLFNqkNe,24.935752600000004,22.59230553333333,0.0,2020,5,0,0.0,-2.3434470666666734,0.0,0.0,0.0
2020-05-15 00:30:00,4135001,McdE0feGgRqW7Ca,0.0,0.0,0.0,7158964.0,HmiyD2TTLFNqkNe,24.935752600000004,22.59230553333333,0.0,2020,5,0,0.0,-2.3434470666666734,0.0,0.0,0.0
2020-05-15 00:30:00,4135001,7JYdWkrLSPkdwr4,0.0,0.0,0.0,7602960.0,HmiyD2TTLFNqkNe,24.935752600000004,22.59230553333333,0.0,2020,5,0,0.0,-2.3434470666666734,0.0,0.0,0.0
2020-05-15 00:30:00,4135001,3PZuoBAID5Wc2HD,0.0,0.0,0.0,6987759.0,HmiyD2TTLFNqkNe,24.935752600000004,22.59230553333333,0.0,2020,5,0,0.0,-2.3434470666666734,0.0,0.0,0.0
2020-05-15 00:30:00,4135001,1IF53ai7Xc0U56Y,0.0,0.0,0.0,6183645.0,HmiyD2TTLFNqkNe,24.935752600000004,22.59230553333333,0.0,2020,5,0,0.0,-2.3434470666666734,0.0,0.0,0.0
2020-05-15 00:30:00,4135001,1BY6WEcLGh8j5v7,0.0,0.0,0.0,6259559.0,HmiyD2TTLFNqkNe,24.935752600000004,22.59230553333333,0.0,2020,5,0,0.0,-2.3434470666666734,0.0,0.0,0.0
2020-05-15 00:30:00,4135001,adLQvlD726eNBSB,0.0,0.0,0.0,6271355.0,HmiyD2TTLFNqkNe,24.935752600000004,22.59230553333333,0.0,2020,5,0,0.0,-2.3434470666666734,0.0,0.0,0.0
2020-05-15 00:45:00,4135001,pkci93gMrogZuBj,0.0,0.0,0.0,7169102.0,HmiyD2TTLFNqkNe,24.8461304,22.36085213333333,0.0,2020,5,0,0.0,-2.4852782666666684,0.0,0.0,0.0
2020-05-15 00:45:00,4135001,rGa61gmuvPhdLxV,0.0,0.0,0.0,7111493.0,HmiyD2TTLFNqkNe,24.8461304,22.36085213333333,0.0,2020,5,0,0.0,-2.4852782666666684,0.0,0.0,0.0
2020-05-15 00:45:00,4135001,sjndEbLyjtCKgGv,0.0,0.0,0.0,7016832.0,HmiyD2TTLFNqkNe,24.8461304,22.36085213333333,0.0,2020,5,0,0.0,-2.4852782666666684,0.0,0.0,0.0
2020-05-15 00:45:00,4135001,uHbuxQJl8lW7ozc,0.0,0.0,0.0,7038681.0,HmiyD2TTLFNqkNe,24.8461304,22.36085213333333,0.0,2020,5,0,0.0,-2.4852782666666684,0.0,0.0,0.0
2020-05-15 00:45:00,4135001,ih0vzX44oOqAx2f,0.0,0.0,0.0,6185184.0,HmiyD2TTLFNqkNe,24.8461304,22.36085213333333,0.0,2020,5,0,0.0,-2.4852782666666684,0.0,0.0,0.0
2020-05-15 00:45:00,4135001,z9Y9gH1T5YWrNuG,0.0,0.0,0.0,7007866.0,HmiyD2TTLFNqkNe,24.8461304,22.36085213333333,0.0,2020,5,0,0.0,-2.4852782666666684,0.0,0.0,0.0
2020-05-15 00:45:00,4135001,zBIq5rxdHJRwDNY,0.0,0.0,0.0,6339380.0,HmiyD2TTLFNqkNe,24.8461304,22.36085213333333,0.0,2020,5,0,0.0,-2.4852782666666684,0.0,0.0,0.0
2020-05-15 00:45:00,4135001,zVJPv84UY57bAof,0.0,0.0,0.0,7116151.0,HmiyD2TTLFNqkNe,24.8461304,22.36085213333333,0.0,2020,5,0,0.0,-2.4852782666666684,0.0,0.0,0.0
2020-05-15 00:45:00,4135001,wCURE6d3bPkepu2,0.0,0.0,0.0,6782598.0,HmiyD2TTLFNqkNe,24.8461304,22.36085213333333,0.0,2020,5,0,0.0,-2.4852782666666684,0.0,0.0,0.0
2020-05-15 00:45:00,4135001,iCRJl6heRkivqQ3,0.0,0.0,0.0,7177992.0,HmiyD2TTLFNqkNe,24.8461304,22.36085213333333,0.0,2020,5,0,0.0,-2.4852782666666684,0.0,0.0,0.0
2020-05-15 00:45:00,4135001,VHMLBKoKgIrUVDU,0.0,0.0,0.0,7206408.0,HmiyD2TTLFNqkNe,24.8461304,22.36085213333333,0.0,2020,5,0,0.0,-2.4852782666666684,0.0,0.0,0.0
2020-05-15 00:45:00,4135001,adLQvlD726eNBSB,0.0,0.0,0.0,6271355.0,HmiyD2TTLFNqkNe,24.8461304,22.36085213333333,0.0,2020,5,0,0.0,-2.4852782666666684,0.0,0.0,0.0
2020-05-15 00:45:00,4135001,1IF53ai7Xc0U56Y,0.0,0.0,0.0,6183645.0,HmiyD2TTLFNqkNe,24.8461304,22.36085213333333,0.0,2020,5,0,0.0,-2.4852782666666684,0.0,0.0,0.0
2020-05-15 00:45:00,4135001,3PZuoBAID5Wc2HD,0.0,0.0,0.0,6987759.0,HmiyD2TTLFNqkNe,24.8461304,22.36085213333333,0.0,2020,5,0,0.0,-2.4852782666666684,0.0,0.0,0.0
2020-05-15 00:45:00,4135001,7JYdWkrLSPkdwr4,0.0,0.0,0.0,7602960.0,HmiyD2TTLFNqkNe,24.8461304,22.36085213333333,0.0,2020,5,0,0.0,-2.4852782666666684,0.0,0.0,0.0
2020-05-15 00:45:00,4135001,McdE0feGgRqW7Ca,0.0,0.0,0.0,7158964.0,HmiyD2TTLFNqkNe,24.8461304,22.36085213333333,0.0,2020,5,0,0.0,-2.4852782666666684,0.0,0.0,0.0
2020-05-15 00:45:00,4135001,1BY6WEcLGh8j5v7,0.0,0.0,0.0,6259559.0,HmiyD2TTLFNqkNe,24.8461304,22.36085213333333,0.0,2020,5,0,0.0,-2.4852782666666684,0.0,0.0,0.0
2020-05-15 00:45:00,4135001,WRmjgnKYAwPKWDb,0.0,0.0,0.0,7028673.0,HmiyD2TTLFNqkNe,24.8461304,22.36085213333333,0.0,2020,5,0,0.0,-2.4852782666666684,0.0,0.0,0.0
2020-05-15 00:45:00,4135001,ZnxXDlPa8U1GXgE,0.0,0.0,0.0,6522172.0,HmiyD2TTLFNqkNe,24.8461304,22.36085213333333,0.0,2020,5,0,0.0,-2.4852782666666684,0.0,0.0,0.0
2020-05-15 00:45:00,4135001,ZoEaEvLYb1n2sOq,0.0,0.0,0.0,7098099.0,HmiyD2TTLFNqkNe,24.8461304,22.36085213333333,0.0,2020,5,0,0.0,-2.4852782666666684,0.0,0.0,0.0
2020-05-15 00:45:00,4135001,bvBOhCH3iADSZry,0.0,0.0,0.0,6316803.0,HmiyD2TTLFNqkNe,24.8461304,22.36085213333333,0.0,2020,5,0,0.0,-2.4852782666666684,0.0,0.0,0.0
2020-05-15 01:00:00,4135001,iCRJl6heRkivqQ3,0.0,0.0,0.0,7177992.0,HmiyD2TTLFNqkNe,24.621525357142858,22.165422642857145,0.0,2020,5,1,0.0,-2.456102714285713,0.0,0.0,0.0
2020-05-15 01:00:00,4135001,zBIq5rxdHJRwDNY,0.0,0.0,0.0,6339380.0,HmiyD2TTLFNqkNe,24.621525357142858,22.165422642857145,0.0,2020,5,1,0.0,-2.456102714285713,0.0,0.0,0.0
2020-05-15 01:00:00,4135001,z9Y9gH1T5YWrNuG,0.0,0.0,0.0,7007866.0,HmiyD2TTLFNqkNe,24.621525357142858,22.165422642857145,0.0,2020,5,1,0.0,-2.456102714285713,0.0,0.0,0.0
2020-05-15 01:00:00,4135001,wCURE6d3bPkepu2,0.0,0.0,0.0,6782598.0,HmiyD2TTLFNqkNe,24.621525357142858,22.165422642857145,0.0,2020,5,1,0.0,-2.456102714285713,0.0,0.0,0.0
2020-05-15 01:00:00,4135001,uHbuxQJl8lW7ozc,0.0,0.0,0.0,7038681.0,HmiyD2TTLFNqkNe,24.621525357142858,22.165422642857145,0.0,2020,5,1,0.0,-2.456102714285713,0.0,0.0,0.0
2020-05-15 01:00:00,4135001,sjndEbLyjtCKgGv,0.0,0.0,0.0,7016832.0,HmiyD2TTLFNqkNe,24.621525357142858,22.165422642857145,0.0,2020,5,1,0.0,-2.456102714285713,0.0,0.0,0.0
2020-05-15 01:00:00,4135001,rGa61gmuvPhdLxV,0.0,0.0,0.0,7111493.0,HmiyD2TTLFNqkNe,24.621525357142858,22.165422642857145,0.0,2020,5,1,0.0,-2.456102714285713,0.0,0.0,0.0
2020-05-15 01:00:00,4135001,pkci93gMrogZuBj,0.0,0.0,0.0,7169102.0,HmiyD2TTLFNqkNe,24.621525357142858,22.165422642857145,0.0,2020,5,1,0.0,-2.456102714285713,0.0,0.0,0.0
2020-05-15 01:00:00,4135001,ih0vzX44oOqAx2f,0.0,0.0,0.0,6185184.0,HmiyD2TTLFNqkNe,24.621525357142858,22.165422642857145,0.0,2020,5,1,0.0,-2.456102714285713,0.0,0.0,0.0
2020-05-15 01:00:00,4135001,bvBOhCH3iADSZry,0.0,0.0,0.0,6316803.0,HmiyD2TTLFNqkNe,24.621525357142858,22.165422642857145,0.0,2020,5,1,0.0,-2.456102714285713,0.0,0.0,0.0
2020-05-15 01:00:00,4135001,zVJPv84UY57bAof,0.0,0.0,0.0,7116151.0,HmiyD2TTLFNqkNe,24.621525357142858,22.165422642857145,0.0,2020,5,1,0.0,-2.456102714285713,0.0,0.0,0.0
2020-05-15 01:00:00,4135001,ZoEaEvLYb1n2sOq,0.0,0.0,0.0,7098099.0,HmiyD2TTLFNqkNe,24.621525357142858,22.165422642857145,0.0,2020,5,1,0.0,-2.456102714285713,0.0,0.0,0.0
2020-05-15 01:00:00,4135001,1BY6WEcLGh8j5v7,0.0,0.0,0.0,6259559.0,HmiyD2TTLFNqkNe,24.621525357142858,22.165422642857145,0.0,2020,5,1,0.0,-2.456102714285713,0.0,0.0,0.0
2020-05-15 01:00:00,4135001,1IF53ai7Xc0U56Y,0.0,0.0,0.0,6183645.0,HmiyD2TTLFNqkNe,24.621525357142858,22.165422642857145,0.0,2020,5,1,0.0,-2.456102714285713,0.0,0.0,0.0
2020-05-15 01:00:00,4135001,3PZuoBAID5Wc2HD,0.0,0.0,0.0,6987759.0,HmiyD2TTLFNqkNe,24.621525357142858,22.165422642857145,0.0,2020,5,1,0.0,-2.456102714285713,0.0,0.0,0.0
2020-05-15 01:00:00,4135001,7JYdWkrLSPkdwr4,0.0,0.0,0.0,7602960.0,HmiyD2TTLFNqkNe,24.621525357142858,22.165422642857145,0.0,2020,5,1,0.0,-2.456102714285713,0.0,0.0,0.0
2020-05-15 01:00:00,4135001,adLQvlD726eNBSB,0.0,0.0,0.0,6271355.0,HmiyD2TTLFNqkNe,24.621525357142858,22.165422642857145,0.0,2020,5,1,0.0,-2.456102714285713,0.0,0.0,0.0
2020-05-15 01:00:00,4135001,VHMLBKoKgIrUVDU,0.0,0.0,0.0,7206408.0,HmiyD2TTLFNqkNe,24.621525357142858,22.165422642857145,0.0,2020,5,1,0.0,-2.456102714285713,0.0,0.0,0.0
2020-05-15 01:00:00,4135001,WRmjgnKYAwPKWDb,0.0,0.0,0.0,7028673.0,HmiyD2TTLFNqkNe,24.621525357142858,22.165422642857145,0.0,2020,5,1,0.0,-2.456102714285713,0.0,0.0,0.0
2020-05-15 01:00:00,4135001,YxYtjZvoooNbGkE,0.0,0.0,0.0,7179966.0,HmiyD2TTLFNqkNe,24.621525357142858,22.165422642857145,0.0,2020,5,1,0.0,-2.456102714285713,0.0,0.0,0.0
2020-05-15 01:00:00,4135001,ZnxXDlPa8U1GXgE,0.0,0.0,0.0,6522172.0,HmiyD2TTLFNqkNe,24.621525357142858,22.165422642857145,0.0,2020,5,1,0.0,-2.456102714285713,0.0,0.0,0.0
2020-05-15 01:00:00,4135001,McdE0feGgRqW7Ca,0.0,0.0,0.0,7158964.0,HmiyD2TTLFNqkNe,24.621525357142858,22.165422642857145,0.0,2020,5,1,0.0,-2.456102714285713,0.0,0.0,0.0
2020-05-15 01:15:00,4135001,iCRJl6heRkivqQ3,0.0,0.0,0.0,7177992.0,HmiyD2TTLFNqkNe,24.5360922,21.968570866666667,0.0,2020,5,1,0.0,-2.5675213333333318,0.0,0.0,0.0
2020-05-15 01:15:00,4135001,zBIq5rxdHJRwDNY,0.0,0.0,0.0,6339380.0,HmiyD2TTLFNqkNe,24.5360922,21.968570866666667,0.0,2020,5,1,0.0,-2.5675213333333318,0.0,0.0,0.0
2020-05-15 01:15:00,4135001,z9Y9gH1T5YWrNuG,0.0,0.0,0.0,7007866.0,HmiyD2TTLFNqkNe,24.5360922,21.968570866666667,0.0,2020,5,1,0.0,-2.5675213333333318,0.0,0.0,0.0
2020-05-15 01:15:00,4135001,wCURE6d3bPkepu2,0.0,0.0,0.0,6782598.0,HmiyD2TTLFNqkNe,24.5360922,21.968570866666667,0.0,2020,5,1,0.0,-2.5675213333333318,0.0,0.0,0.0
2020-05-15 01:15:00,4135001,uHbuxQJl8lW7ozc,0.0,0.0,0.0,7038681.0,HmiyD2TTLFNqkNe,24.5360922,21.968570866666667,0.0,2020,5,1,0.0,-2.5675213333333318,0.0,0.0,0.0
2020-05-15 01:15:00,4135001,sjndEbLyjtCKgGv,0.0,0.0,0.0,7016832.0,HmiyD2TTLFNqkNe,24.5360922,21.968570866666667,0.0,2020,5,1,0.0,-2.5675213333333318,0.0,0.0,0.0
2020-05-15 01:15:00,4135001,rGa61gmuvPhdLxV,0.0,0.0,0.0,7111493.0,HmiyD2TTLFNqkNe,24.5360922,21.968570866666667,0.0,2020,5,1,0.0,-2.5675213333333318,0.0,0.0,0.0
2020-05-15 01:15:00,4135001,pkci93gMrogZuBj,0.0,0.0,0.0,7169102.0,HmiyD2TTLFNqkNe,24.5360922,21.968570866666667,0.0,2020,5,1,0.0,-2.5675213333333318,0.0,0.0,0.0
2020-05-15 01:15:00,4135001,ih0vzX44oOqAx2f,0.0,0.0,0.0,6185184.0,HmiyD2TTLFNqkNe,24.5360922,21.968570866666667,0.0,2020,5,1,0.0,-2.5675213333333318,0.0,0.0,0.0
